siret,nom,ville,code_postal,activite,effectif
39206113100034,ALOENERGIE,,,,
39206113100059,ALOENERGIE,,,,
39206261800047,TONNERRE DE BREST,,,,
39238069700038,SOCIETE MERIDIONALE DE CONFISERIE,,,,
39241479300043,SA LANGUEDOC LOZERE VIANDE,,,,
39252106800032,AQUITAINE VIANDE LIMOUSIN PERIGORD,,,,
39253467300034,LE DOMAINE DE BELLEVAL,,,,
39256155100020,SAUVAGE VIANDES,,,,
39259636700038,BAHR,,,,
39189217100029,COVI,,,,
39214655100032,COMPTOIR ATLANTIQUE,,,,
39287158800035,[ND],,,,
39288698200041,CHOCOLAT MATHEZ,,,,
39292358700027,ETABLISSEMENTS FAGET,,,,
39298253400019,ABATTOIRS MONTAGNE SUD,,,,
37923272100025,ALAIN FRANCOIS,,,,
37923272100033,ALAIN FRANCOIS,,,,
39091407500010,EBENGO,,,,
39475946800017,VIANDES MELUSINES,,,,
39517457600029,LES DELICES DU PALAIS,,,,
39518532500036,POLARIS,,,,
39524830500017,LA BOITE A CAKE,,,,
39528069600018,[ND],,,,
39775838400010,KOEX FRANCE,,,,
39776619700024,L'INSULAIRE DE DISTRIBUTION EXPRESS ALIMENTAIRE FRAIS OU L'IDEAL FRAIS,,,,
39776619700016,L'INSULAIRE DE DISTRIBUTION EXPRESS ALIMENTAIRE FRAIS OU L'IDEAL FRAIS,,,,
39777394600025,AGRIVIANDES,,,,
39780305700025,[ND],,,,
39782174500015,LA FERME VIGNECOISE,,,,
39784693200010,SARL POISSONNERIE COLLET,,,,
39784693200044,SARL POISSONNERIE COLLET,,,,
39792551200014,HERBIN,,,,
39807970700012,SICA BOVINS VIANDE,,,,
39808477200043,CARON,,,,
39808477200035,CARON,,,,
39365060100023,VANDENABEELE,,,,
39368255400018,MIX FOOD SERVICE,,,,
39369192800039,FIORIDO,,,,
39538771500042,UNIPATIS PRODUCTION,,,,
39538284900069,BOSSIS,,,,
39745526200022,LAURENT,,,,
39756981500038,CLEMENT,,,,
39767339300039,HAG COFFEX,,,,
39767816000011,SOCIETE BRETONNE DE PLATS CUISINES,,,,
39767816000037,SOCIETE BRETONNE DE PLATS CUISINES,,,,
39768537100015,LE LAPIN D'ARTOIS,,,,
39770209300014,BOVETTI CHOCOLATS,,,,
39265767200011,ETABLISSEMENTS BOISSY,,,,
39476395700021,CAFES LE SAVOUREUX,,,,
39405467000028,GORCA,,,,
39405467000051,GORCA,,,,
39417875000102,SARL MARTELLI CANAVA,,,,
39320078700017,IABASSENE,,,,
39342513700022,SEFIVAL,,,,
39347081000010,VALOROEUF SA,,,,
39772959100032,ALTHO,,,,
39548001500050,SANDERS CENTRE AUVERGNE,,,,
40183061700049,FLAMET,,,,
40186660300020,AUTRE MONDE,,,,
40195743600017,MUTIN CONSEIL,,,,
40207320900056,SARL LE GASCON,,,,
40207804200015,LIBERGE,,,,
41321158200015,LES GLACES ANDRE,,,,
41358021800027,BERTHIER,,,,
41971003300046,[ND],,,,
41982280400011,SABATHIER MICHEL,,,,
41997881200016,CHAPELLE,,,,
42211625100022,FROMAGERIE DU VAL D'ORMEZE,,,,
42214083000015,O.A.- OCEANE ALIMENTAIRE,,,,
42233110800056,CREPERIE D'EMERAUDE,,,,
42134336900151,CRISTAL UNION,,,,
42134336900284,CRISTAL UNION,,,,
42136340900010,COOP DES PROD BOVINS,,,,
42139060000029,NATURACEUTIC INTERNATIONAL LVM ASSOCIES,,,,
42145136000018,LE CAFEIER,,,,
42147214300013,LABORATOIRES INELDEA,,,,
42147646600022,COUTOUZIS,,,,
42093411900025,CAZADE,,,,
42094967900013,MARTIN,,,,
42101831800020,MARTIN,,,,
42109988800016,SOCIETE JEAN FRANCOIS FURIC,,,,
42111333300015,SHOWCOLAT,,,,
42252637600039,DOMET,,,,
42254197900031,ESKIMO,,,,
42259815100013,MARTINON,,,,
42259815100047,MARTINON,,,,
42273932600029,JLB PROCESS,,,,
42050898800011,LOHMANN ANIMAL HEALTH GMBH,,,,
42070781200038,[ND],,,,
42071261400023,MARRONS IMBERT,,,,
42082884000025,ABATTOIRS BO KAIL,,,,
42176058800028,HENRY,,,,
42182372500062,ALLIANCE SOFT,,,,
42191081100023,CHARLOU - M.L.P.,,,,
42192150300015,LAVERGNE,,,,
42195346400029,KER'OCEANES,,,,
41957415700030,PIDY PRODUCTION,,,,
40303447300047,SAVEURS DE FRANCE - BROSSARD,,,,
40326489800038,BIOCEVAL,,,,
40334329600071,VILLERET,,,,
40160124000047,SOCAVI,,,,
40169315500020,NERET,,,,
40170649400051,NUTRIPALM,,,,
40107540300014,SOCIETE D ABATTAGE LOUHANNAISE,,,,
40111317000013,[ND],,,,
40135929400014,CHAUVET,,,,
40343778300034,L'ILE EN GLACE,,,,
40373125000037,SOVIVO,,,,
40374724900031,DELPEUT,,,,
40276890700089,ARTIMON,,,,
40283692800018,SOTEXPRO,,,,
40284673700029,HUILES ET MOUTARDES DE CHARROUX,,,,
40284673700011,HUILES ET MOUTARDES DE CHARROUX,,,,
40286031600015,MEDINAT,,,,
40294798000031,ALFONSI,,,,
40234718100024,DE LA CALADE ALAMELLE,,,,
40238253500019,FISCHER,,,,
40254067800024,ESCOBAR,,,,
40254067800032,ESCOBAR,,,,
40565035900046,AIM GROUPE,,,,
40572019400043,LALLEMAND,,,,
40750313500029,MOLINA,,,,
40750906600061,ATLANTIC NATURE,,,,
40753015300029,ECOCHARD,,,,
40489633400012,CARAIBES FUMES,,,,
40434237000016,THIERREE,,,,
40436337600017,EL CHIRINGUITO,,,,
40436359000013,QUALIDUS FRANCE,,,,
40443277500033,S N V,,,,
40443277500108,S N V,,,,
40449486600019,ACTIV INTERNATIONAL,,,,
40388188100011,TERRE ADELICE,,,,
40078777600071,LAROCHE,,,,
40258441100035,LES GOURMANDISES D'ALIENOR,,,,
40470198900018,L'ANGELYS,,,,
40365977400034,CHRISTIEN VIANDES,,,,
40430763900025,ZOUNTAR,,,,
41389316500030,SARL LE PANACHE GASCON,,,,
41391000100044,CONTINENTAL FOODS FRANCE SAS,,,,
41397072400048,CLAPPIER,,,,
41420223400012,ERIN,,,,
41421875000019,BOHL,,,,
41424559700011,LABEL VIE,,,,
41156267100031,AVIGEL,,,,
41179561000012,MOWI BRETAGNE,,,,
41181019500015,[ND],,,,
41108019500026,BOUSQUAU,,,,
41112733500031,VEAU DU PERIGORD ETS DELGUEL,,,,
41112733500015,VEAU DU PERIGORD ETS DELGUEL,,,,
41118050800011,VIANDAGRI,,,,
41129536300013,CARAIB'TRAITEUR,,,,
41140336300020,COUTEPEROUMAL,,,,
41140336300012,COUTEPEROUMAL,,,,
41211980200061,NORWAY SEAFOODS,,,,
41220679900014,NOUGAT DES LYS,,,,
41222871000023,P ET G,,,,
41225981400017,DE SOUSA SARL,,,,
41309043200019,MONDINO,,,,
41232746200013,ROUEN MAREE PRESTATIONS,,,,
41233871700017,SOCIETA ITALIANE FINANZIAMENTI INDUSTRIE,,,,
41248611000049,FARGEIX-COMBAS,,,,
41258187800078,INTERSNACK FRANCE,,,,
41455059000031,MARCHAND,,,,
41455240600038,SIENG TI WOANE,,,,
41456712300057,MOJAC TECHNOLOGIES,,,,
41456810500012,MUNKA,,,,
41456810500046,MUNKA,,,,
41468403500010,[ND],,,,
41024158200015,VIBA,,,,
41025018700011,BAQUEY,,,,
41236044800028,DELICES ET SAVEURS DE L'ORIENT,,,,
41061780700020,LA SOURCE DU VERGER,,,,
41062258300038,RIZZO,,,,
40998572800024,BAYSSE,,,,
41006985000031,LACAILLE,,,,
41067090500018,CARRERE,,,,
41076206600042,LE JARDIN DES FILTRES,,,,
41097050300018,SCAMARK,,,,
40874047000013,SARL LES BOUCHONS DES PYRENEES,,,,
41040377800021,LAMBOURDE,,,,
41045248600021,BOUSQUET,,,,
41050435100025,MOUCHOUX,,,,
41055579100020,CARGILL CACAO ET CHOCOLAT FRANCE SAS,,,,
41056948700011,ACTION CO 47,,,,
40920407000018,BISCUITERIE YVELIN,,,,
40805991300025,BALZLI,,,,
40984590600034,BARRACHINA,,,,
40945749600027,PROJED,,,,
40812305700031,DISCOB,,,,
40816671800028,GLORIEUX,,,,
40821899800024,SARL LE GLACIER,,,,
40841172600271,CHOCOLATERIE BISCUITERIE LARNICOL MOF,,,,
40843625100016,BENAZECH,,,,
40844870200014,ARTEGEL,,,,
40846754600029,TRAGHI PRODUCTIONS,,,,
40798413700023,DASSONVILLE,,,,
40768982700027,LEBRUN,,,,
40894549100012,PIZZA PAT',,,,
41829753700023,BISCUITERIE GALAMUS,,,,
41842315800108,CHOCOLATS HAUTOT,,,,
41843051800021,GUESNEY,,,,
41774976900044,DUCHER,,,,
41780368100010,SARL BRULERIE NORMANDE,,,,
41795356900015,LEQUESNE,,,,
41796385700012,AUX PIGEONS DES COSTIERES,,,,
41796906000033,JAQUET,,,,
41530766900010,SARL CORGEL,,,,
41725039600013,M ET J MUL ET CIE,,,,
41725039600039,M ET J MUL ET CIE,,,,
41495303400017,SARL BRUNHES ALAIN,,,,
41495746400020,COMEXO,,,,
41508859000039,LESTIENNE,,,,
41508909300017,GLACES LU,,,,
41514936800037,PETIT FRERE,,,,
41847048000017,ADVITEC PROCESS,,,,
41848068700015,SARL INNOV'IA 3I,,,,
41864305200016,LARGEN VENTE & CONCEPT,,,,
41864305200040,LARGEN VENTE & CONCEPT,,,,
41864423300045,CHASSAC,,,,
41870719600022,[ND],,,,
41895900300066,VIT'ALL+,,,,
41923550200053,DOURNEAU,,,,
41927737100011,COULIBALY,,,,
41523042400012,BOEHLI,,,,
41484365600029,[ND],,,,
41845014400047,DERVILLE,,,,
40153488800011,DEVARRE,,,,
40180559300035,BALARAMA PRODUCTION,,,,
41372492300094,DAT-SCHAUB FRANCE,,,,
42414856700029,LORRAINE DE VIANDES,,,,
42417172600021,PAILHAS,,,,
42432233700017,DURCIN,,,,
42432669200011,P.L.R GASTRONOMIE,,,,
42432534800011,SARL  JUSTE A COTE,,,,
42330392400025,GAILLARD PATISSIER,,,,
42331764300017,VERT PRODUCT INGREDIENTS,,,,
42457269100014,GERBR KROOT VLEESBV,,,,
42460106000017,IMAMOGLOU,,,,
42474982800028,MIGNARD,,,,
42480309600041,ALEXANDRE,,,,
42295408100028,BOULANGER,,,,
42302224300020,LES EPICURIENS DE PROVENCE,,,,
42310557600015,POISSONNERIE ETELLOISE,,,,
42323359200017,SARL AGNES,,,,
42369744000059,CITE GOURMANDE,,,,
42388634000045,[ND],,,,
42391929900101,BISCUITERIE LA MERE POULARD,,,,
42490016500038,ADRIEN ET CHOCOLAT,,,,
42499603100037,GRICH,,,,
42503961700039,DESTINATION,,,,
42505141400018,FRAYSSINET,,,,
42505141400026,FRAYSSINET,,,,
42507396200028,FINDUS FRANCE,,,,
42087790400011,SOCIETE INTERNATIONALE POUR LA DISTRIBUTION COMMERCIALE,,,,
42047939600038,JOASSAN FRERES,,,,
41912286600082,F M R L'ART GLACE,,,,
42327884500015,LES VIANDES LIMOUSINES,,,,
42406900300038,ARTISANS DU SEL,,,,
42261850400027,ARASSUS,,,,
42890361100039,FESTINS DE BOURGOGNE,,,,
42906040300038,FERREIRA,,,,
42913194900019,GALES,,,,
42970967800024,LAURIAL CHARCUTIER,,,,
42972645800020,TAN,,,,
42987256700012,S.P.I.M,,,,
42994649400037,ALPURO VEEVOEDERBEDRIJF,,,,
42950010100028,MARTEL,,,,
42954168300018,MOTTET,,,,
42955596400023,SARL ALGEMA,,,,
42880178100041,CLAVERIE,,,,
42815485000039,LE FOURNIL DE GUIPAVAS,,,,
42883406300011,CHARLY GUENNEC GASTRONOMIE,,,,
42882406400011,HOA NAM IVRY,,,,
42608008100042,RAYNAL ET ROQUELAURE,,,,
42728013600016,BOUCHERIE CHARCUTERIE BOUSQUET,,,,
42738022500040,SOULIE RESTAURATION,,,,
42764879500040,IZARD,,,,
42794466500012,VITRY,,,,
42925633200025,SAVEURS ET TRADITIONS,,,,
43371433400045,SUCU,,,,
43374913200018,LES TROIS CHOCOLATS,,,,
43374913200026,LES TROIS CHOCOLATS,,,,
43283362200017,ALPHATECH,,,,
43289792400010,SARL VALTEAU,,,,
43290317700017,OUARDI,,,,
43299015800045,BENEDICTA,,,,
43299015800052,BENEDICTA,,,,
43308514900071,MONDELEZ FRANCE BISCUITS PRODUCTION SAS,,,,
43308514900139,MONDELEZ FRANCE BISCUITS PRODUCTION SAS,,,,
43308514900196,MONDELEZ FRANCE BISCUITS PRODUCTION SAS,,,,
43312264500024,FARMOR,,,,
43313152100026,FONTAINE,,,,
43257346700243,CAFES RICHARD,,,,
43271667800037,CONTE,,,,
43331688200029,COQ MAREE,,,,
43396359200012,LE COMPTOIR DES VIANDES BIO,,,,
43317756500028,CASANOVA,,,,
43284632700018,GOEMAN,,,,
43393606900015,COMPTOIR EUROPEEN DE LA CONFISERIE,,,,
43393606900031,COMPTOIR EUROPEEN DE LA CONFISERIE,,,,
43317756500010,CASANOVA,,,,
43327208500039,SARL PERRINE,,,,
43443435300034,CESARI,,,,
43459100400016,LABORATOIRE INTERPROFESSIONNEL DE PRODUCTION - LIP,,,,
43406890400045,GUIDONE,,,,
43407490200017,PHUMPHUX,,,,
43410452700016,LABORATOIRE D'INNOVATION VEGETALE,,,,
43410452700040,LABORATOIRE D'INNOVATION VEGETALE,,,,
43476826300049,BEDDES,,,,
43490090800022,GERAY,,,,
43493259600019,SOCIETE MELANGE FACONNAGE ALIMENTAIRE,,,,
43502707300012,KHABER,,,,
43467440400026,DESNOS,,,,
43160387700025,LONGUET,,,,
43161826300039,LEMASSON,,,,
43162580500020,BISCUITERIE DE SAINTE VICTOIRE,,,,
43164931800018,CIMBE,,,,
43169336500022,LGN LE GLACIER NORMAND,,,,
43189645500026,GROUPE PILARDIERE,,,,
43194551800022,MAKAROF,,,,
43238716500025,MIBER BRUNO BERLIE,,,,
43248318800087,BISCUITERIE COMTOISE,,,,
43251431300019,S B F,,,,
43254220700050,COFI,,,,
43257346700052,CAFES RICHARD,,,,
43257346700250,CAFES RICHARD,,,,
43257346700292,CAFES RICHARD,,,,
43024619900037,SORBIAL,,,,
43026654400021,SEZAME SHOP,,,,
43027526300084,LEFORESTIER,,,,
43032206500011,PLACAIS,,,,
43032261000014,COMPLEMENTS DE SAINTONGE,,,,
43043939800040,LES MILLE ET UNE FEUILLES,,,,
43124372400017,GOASCOZ,,,,
43125289900015,MUSUMECI,,,,
43143446300011,ETABLISSEMENTS BERNADET,,,,
43146255500027,[ND],,,,
43205984800023,MARTINEZ,,,,
43218981900084,SARTILLY INDUSTRIES,,,,
43218981900076,SARTILLY INDUSTRIES,,,,
43220256200018,MARAIS,,,,
43223676800052,MASTERFOODS,,,,
42967885700013,WERVER,,,,
43197936800013,SAVEURS & TRADITION,,,,
43198742900013,GIANGRASSO,,,,
43198742900039,GIANGRASSO,,,,
40276890700097,ARTIMON,,,,
40229577800029,BROCHERIOUX,,,,
41166384200036,JOLY,,,,
41106973500024,FRANCEQUIN,,,,
40477948000015,RAMAMBASON,,,,
41145072900032,OUNNOUGHENE,,,,
41316289200017,VINCENOT,,,,
44359670500014,MAJOJ,,,,
44938374400033,MUSIAL,,,,
44940051400013,BENNIZOTTI,,,,
44979844600018,ASTPHIL,,,,
44983878800015,SAVARY,,,,
45105469600013,DELICES DE L'ESTUAIRE,,,,
45109764600017,WATANABE,,,,
45067616800021,GIROD,,,,
43867722100022,LA ROYANNETTE,,,,
43870336500017,SOCIETE D' ABATTAGE DE LA CHALOSSE,,,,
43909630600022,PAYET,,,,
44776329300027,PINSARD,,,,
44819803600015,LE PANIER DES PATES,,,,
41455059000015,MARCHAND,,,,
41480298300018,ASSENAT,,,,
42129333300017,MARIE,,,,
45273206800039,ALDANA-COMPAN,,,,
45280710000071,STB,,,,
45291287600011,DEMARETZ,,,,
45298111100019,SALINES DE MILLAC,,,,
45298859500024,LABORATOIRES BRYSSICA,,,,
45230293800033,RENAN,,,,
45232040100022,LALOUX,,,,
45234925100028,ABATTOIRS SERVICES,,,,
45237504100020,SANCHEZ,,,,
45250520900042,HEUZE,,,,
45254144400017,SARL L UNION,,,,
45390379100029,NECTARS DE BOURGOGNE,,,,
45395455400011,SARL ABATTOIR DU DIOIS,,,,
45398115100021,FACABURA,,,,
47250094100035,BISCUITERIE VANDER,,,,
47310728200047,LAMBAUDIE,,,,
47750690100024,LES TROIS CHENES,,,,
47762923200018,MANNELLO,,,,
47767242200011,SARL AU BON PAIN,,,,
47767242200029,SARL AU BON PAIN,,,,
45311753300027,KRESS,,,,
45320160000039,LECUREUIL,,,,
45325561400019,NUTRACONCEPT SAS,,,,
45328162800041,KAZI,,,,
45330009700012,HI RUNGIS PLUS DUPAS,,,,
45336952200017,BRIMEUX,,,,
45349811500030,VILLASI,,,,
45355804100142,ZAHN,,,,
45355766200013,SAUMONERIE GRANVILLAISE,,,,
45355804100076,ZAHN,,,,
45361702900013,ROBERTO,,,,
45139772300011,CHOCOLAT DE MARIAGE,,,,
45225159800028,GOYARD SARL,,,,
43958173700012,CHOCOLATERIE MICHEL HUVELIN,,,,
43983566100026,ROULLIN,,,,
43807686100022,[ND],,,,
43807686100048,[ND],,,,
43818317000036,MARQUE PASSION PRODUCTION,,,,
43818317000028,MARQUE PASSION PRODUCTION,,,,
44310446800022,[ND],,,,
44315226900017,LEFEBVRE,,,,
44318846100034,SIMPLEMENT CHOCOLAT,,,,
44318882600012,MORVANY,,,,
44327520100012,SAVEURS DU LIBAN,,,,
44338084500018,DARDENNE,,,,
44343815500014,LES JARDINS LORRAINS,,,,
44346437500015,CRIOLLO CHOCOLATIER,,,,
44346437500049,CRIOLLO CHOCOLATIER,,,,
44346693300019,HAVARD BERTRAND ET JORDAN,,,,
44351990500014,VAUGEOIS,,,,
44354242800059,MENU PLAISIR,,,,
44381008000020,SOLLIEC,,,,
44114905100027,PECHERIE D'ANTHY,,,,
44142031200015,FERME DE LA HOUSSAYE,,,,
43873151500062,AUMIPHIN,,,,
43877525600029,FERME DES CYPRES,,,,
43890107600036,DAMYEL,,,,
43890107600101,DAMYEL,,,,
43890107600127,DAMYEL,,,,
43898964200014,SICA PULPES DE BOIRY,,,,
44238029100025,GADIOUX,,,,
44238181000013,LAGANUM,,,,
44246914400012,JOUET,,,,
44262976200018,SAS JEAN PAUL COLL,,,,
44276264700026,QUAI SUD,,,,
44276264700034,QUAI SUD,,,,
44288640400056,KERFOOD,,,,
44288723800032,BRULERIE CHARTRAINE,,,,
44293521900018,ODAL,,,,
44293521900042,ODAL,,,,
44395474800028,LA SAFRANIERE DES ARMONTS,,,,
44017261700019,MIELLET,,,,
49384029200012,LES GOURMANDISES DE NICOLAS,,,,
49384918600017,TUNCA FRERES,,,,
49394847500014,3 C MANTHELAN,,,,
49397096600013,ORIARD,,,,
49407807400015,LES CONSERVES VALENTIN,,,,
49410825100013,TENTATIONS CULINAIRES,,,,
49419431900013,VALOFISH,,,,
49421607000016,BASTIANELLI,,,,
49433704100037,RODRIGUES GON ALVES,,,,
49443686800017,BENOIT DE LA LUNE,,,,
49349074200019,PIZZA NANI,,,,
49354199900014,LDC PETITE VOLAILLE,,,,
49371187300023,A LA BONNE MARMITE,,,,
49371557700018,DEMARQUE,,,,
49375855100011,PENAUD,,,,
49375855100037,PENAUD,,,,
49164872100034,MELILLA,,,,
49164872100042,MELILLA,,,,
49082091700014,CORSICA ICE,,,,
49083394400013,BB,,,,
49142477600020,ARGONDICO,,,,
49305335900060,NOTELET,,,,
49325379300027,ETOILE TRAITEUR,,,,
49326649800044,ABATTOIR DE L'ORIENT,,,,
49312678300023,AMURAL PRODUCTIONS,,,,
49312678300015,AMURAL PRODUCTIONS,,,,
49319511900067,SOCIETE NOUVELLE NOREA,,,,
49319511900075,SOCIETE NOUVELLE NOREA,,,,
49319511900109,SOCIETE NOUVELLE NOREA,,,,
49319511900158,SOCIETE NOUVELLE NOREA,,,,
49320168500010,CC GELATO,,,,
49325379300019,ETOILE TRAITEUR,,,,
49330984300073,AVE MARIA,,,,
49334223200011,LE TRAITEUR PROVENCAL,,,,
49227310700036,PYRENEES GLACONS,,,,
49229058000025,CUISINES D'ART'ROME,,,,
49231283000028,LEOCADIE,,,,
49168366000048,GANGAI,,,,
49183048500018,GAMA GROUP TRAITEUR,,,,
49194383300021,MAZARS,,,,
49203153900025,SARL CASA VALENTINA,,,,
49295997800015,VIDOGUE,,,,
49208116100027,DELICES DES ABEILLES,,,,
49250754600017,OLIVE,,,,
49084662300018,LAFARGE TORREFACTION,,,,
49086493100020,PAYAN,,,,
49086708200029,LABORATOIRES INEBIOS,,,,
49268447700010,THALASSA EXCELLENCE,,,,
49270370700017,DESSIN,,,,
49258783700013,LA MAHARANI,,,,
49264210300013,GUERIN,,,,
49273376100018,LES DRAGEES DE PROVENCE,,,,
49281223500017,TBA SERVICES,,,,
49287851700019,BOTTEAU,,,,
49289296300025,CASTEL,,,,
49130510800012,CONFISERIE LE MAITRE GOURMET,,,,
49134895900025,MOUA,,,,
49134895900017,MOUA,,,,
48012202700026,BELISARIO PINEDA,,,,
48012344700017,GUILLEZ,,,,
48014083900014,RODRIGUES,,,,
48035675700017,LA TOUR DES SAVEURS,,,,
48101195500012,AGRO SERVICES BRETAGNE,,,,
48101246600027,VELAYANDON,,,,
48101246600019,VELAYANDON,,,,
48116162800021,GELLON,,,,
47875335300018,LES ELEVEURS DE LA CHARENTONNE,,,,
47875335300216,LES ELEVEURS DE LA CHARENTONNE,,,,
47875335300380,LES ELEVEURS DE LA CHARENTONNE,,,,
47781666400023,JEDAGE LIMITED,,,,
47783711600011,SARL LE BAYLE,,,,
47925160500016,GOURE,,,,
47932918700021,LEKANE,,,,
47950643800015,LE TEMPS D UN CHOCOLAT,,,,
47950643800031,LE TEMPS D UN CHOCOLAT,,,,
47950939000015,BALOCHE,,,,
47950611500019,A TUMBERA,,,,
47956121900037,[ND],,,,
47966025000032,KEITA,,,,
47969722900017,LA LIQUEUR D'OR,,,,
47970748100012,MAGNIER,,,,
47973656300020,WEN,,,,
47978472000027,DESSERTS ATTITUDES,,,,
47980315700045,LEGIER,,,,
47989596300037,WU WEI YUAN,,,,
47994398700012,VALLEE,,,,
47998353800030,ALFAGEL,,,,
45197300200012,SARL GUILLEMOT ET ASSOCIES,,,,
45149128600014,SOCIETE CHABLAISIENNE DE CONDITIONNEMENT - DIETHAMIX,,,,
47965691000029,COMPTDAER,,,,
51043434300024,TRAITEUR COTE MER,,,,
51058804900013,FRAICH PACK O.I,,,,
51063410800011,CORANDO,,,,
51164753900028,LES GLACIERES DU LITTORAL,,,,
51164544200035,BIO J.S.F.,,,,
51164753900010,LES GLACIERES DU LITTORAL,,,,
51165934400010,[ND],,,,
51172674700013,RACOL,,,,
51172674700021,RACOL,,,,
51181344600016,ARC EN CIEL,,,,
51190857600024,LES DELICES DE LAGARDE,,,,
51191569600062,NIVIERE,,,,
51194134600013,LA PETITE ITALIENNE,,,,
51215508600022,HERCELIN,,,,
51220547700015,AFFANNATO,,,,
51229358000035,AGOUJIL,,,,
51229358000043,AGOUJIL,,,,
51230348800013,TATOU,,,,
51236268200019,BASTIEN,,,,
51241278400013,SCOPEL GOURMANDISES,,,,
51248280300024,GUY,,,,
51246497500014,DE BARBA,,,,
51116795900010,PASTOR,,,,
50963259200028,FABRICE DUCHESNE,,,,
51162060100027,GELIS,,,,
51154769700025,L'ACAI BOWL,,,,
48450917900020,LA CHOCOLATERIE BEAUJOLAISE,,,,
48452049900043,[ND],,,,
48462161000019,ARRIVE NUTRITION ANIMALE,,,,
48481974300036,AU-DELA DU CHOCOLAT,,,,
48816350200013,MONTARELLO,,,,
48816996200021,LEREFFAIT,,,,
48818719600016,CUISINE SOLEIL,,,,
48827114900012,LE GLACIER CATETJO,,,,
48278812200018,BAMBOU,,,,
48281503200024,BRIMBERG,,,,
48286912000014,PATISSERIE GILBERT,,,,
48292413100014,CHARENTE FOURRAGES,,,,
48292595500023,STELO,,,,
48293226600034,MARTINS DA SILVA,,,,
48295268600012,L'ORMEAU,,,,
48300532800057,H.J. HEINZ FRANCE,,,,
48300532800065,H.J. HEINZ FRANCE,,,,
48945132800046,LA PETITE GRANGE DE SARAH,,,,
48952850500048,PAINORAMA,,,,
48957159600019,LABORATOIRE O.D.S.,,,,
48971094700024,SLEJG,,,,
48364403500048,AGRO OUEST SERVICES,,,,
48365077600022,TRIPLET,,,,
48366765500011,VIVIANE LAB,,,,
48371227900015,MUTHS,,,,
48387386500016,ANTILLES CAFE SARL,,,,
48505392000032,SARL BESNARD,,,,
48521793900027,D'UN TERROIR A L'AUTRE,,,,
48778655000060,FDCS,,,,
48779343200021,SARL LE MASSAPAN,,,,
48779780500016,GAMAND,,,,
48762128600011,GUENGUELOU,,,,
48763603700011,AIRDIET,,,,
48868006700011,MIN DESOSS,,,,
48891558800013,BELDANDIS,,,,
48319003900014,SAHTOUT,,,,
48323794700021,TUISTINO,,,,
48326050100018,SOC ARBORICULTEURS BITSCHWILLER THANN,,,,
48329499700018,[ND],,,,
48337617400023,DEL BOSQUE,,,,
48345162100013,KERA HORSE,,,,
51362640800019,BIANCHINNOCENTI,,,,
51373554800044,BARBAROUX,,,,
51376214600019,BOUCHERIE COEUR RUMSTEACK,,,,
51379218400014,BISCUITERIE JOSEPHINE,,,,
51397085500021,[ND],,,,
51402498300017,HASNAOUI,,,,
51416060500010,SOCIETE D'ABATTAGE DE LA BRESSANDIERE PARTHENAY - SAB,,,,
51417817700010,ALVES MARTINS,,,,
51417817700028,ALVES MARTINS,,,,
51423076200015,CAFE DORE,,,,
51424582800017,EURO TEK FRANCE,,,,
51429260600027,BADRUNA,,,,
51780398700018,LARDEUX,,,,
51782736600017,GAGO,,,,
51783892600015,CASTELLANI,,,,
51789048900027,VAN-ASSCHE,,,,
51793770200010,VISSERS,,,,
51795531600016,SOCIETE REUNIONNAISE DE TORREFACTION ET D'ENSACHAGE DE CAFE,,,,
51799847200024,CHEZ SOPHIE,,,,
51802788300033,GUILLONNEAU,,,,
51804093600016,LAURENT,,,,
51805718700016,GRADISNIK,,,,
51257754500027,D'USSEL,,,,
51258273500019,KRANTZ,,,,
51265942600013,DEPRET,,,,
51268568600010,LA POPOTE,,,,
51268855700010,AU COUPE TOUJOURS,,,,
51273907900014,[ND],,,,
51287111200011,PASTA FRESCA RUBINO,,,,
51287940400022,LATRONICO,,,,
51288879300019,ANTALEX,,,,
51290631400012,KHERRO,,,,
51540694000012,LABORATOIRE BIO - SPHERE BESSAY PHARMA,,,,
51611139000030,VINCENT,,,,
51748858100011,ESPACE CAFE CAPSULES,,,,
51765516300023,PASSION TERROIR,,,,
51767280400062,BERNE,,,,
51207709000011,GOURMET FOOD SERVICES,,,,
51211728400012,R SANTE,,,,
51257642200012,ANGELLA,,,,
51257642200046,ANGELLA,,,,
51488637300018,POILVERT,,,,
51512143200014,BOCCHECIAMPE,,,,
51522008500028,GAUTHEY,,,,
51469994100027,CARTRON,,,,
51481730300019,THEMELIN,,,,
51313957600013,SEVAULT,,,,
51324334500024,NAVERI,,,,
51325922600019,PESTO PIU DI PRA SRL,,,,
51329052800027,STOLL,,,,
51330168900016,VAIZGANTHO,,,,
51332406100011,BARROUL,,,,
51336380400024,L'HORLOGE,,,,
51442240100018,BIZARD,,,,
51445289500022,CENT' HEURES D'AROMES,,,,
51456841900014,BOUCHERIE DE LA FERME DE BEL AIR (EURL),,,,
51467416700010,SOCIETE DE PRODUCTION CREOLE,,,,
51474571000012,PETIT,,,,
